,Date,Central (kWh),temp_C,rain_mm/h,solarRad_W/m2,pres_mbar,windSpeed_m/s,Power-1,holiday_weekend,hour,hour_sin,hour_cos,Central (kWh)_rolling_mean_2H,Central (kWh)_rolling_mean_4H,temp_C_rolling_mean_2H,temp_C_rolling_mean_4H,solarRad_W/m2_rolling_mean_2H,solarRad_W/m2_rolling_mean_4H,Central (kWh)_rolling_std_2H,Central (kWh)_rolling_std_4H,temp_C_rolling_std_2H,temp_C_rolling_std_4H,solarRad_W/m2_rolling_std_2H,solarRad_W/m2_rolling_std_4H,Central (kWh)_diff,Central (kWh)_2nd_diff
4,2019-01-01 04:00:00,120.5,8.640833333,0.0,3.056333333,1031.0,0.0,120.859,1.0,4,-0.8660254037844386,0.5000000000000001,121.025,121.60175,9.963749998499999,10.23520833175,2.5595,2.3477291667499998,0.2347594513538685,0.7371057703387418,0.4201392765622855,0.41013964010980375,0.16298811306349878,0.42336968536661973,-0.33200000000000784,1.0049999999999955
5,2019-01-01 05:00:00,120.677,9.093333333,0.0,2.426416667,1031.0,0.0,120.5,1.0,5,-0.7071067811865476,0.7071067811865476,120.67949999999999,121.2695,9.153749999999999,9.7364583325,2.7502916665,2.476,0.2538513344458819,0.8851788896413353,0.7253737068386078,0.7939707327890942,0.4328082754155636,0.5585109706483774,-0.35899999999999466,-0.026999999999986812
6,2019-01-01 06:00:00,120.219,8.3925,0.0,2.46775,1031.416667,0.0,120.677,1.0,6,-0.49999999999999994,0.8660254037844387,120.58850000000001,120.80675,8.867083333,9.415416665750001,2.7413749999999997,2.6504375,0.12515790026984122,0.2951320326000794,0.3199658184869233,0.7027500532264133,0.4454183461110213,0.2932809481693153,0.1770000000000067,0.5360000000000014
7,2019-01-01 07:00:00,119.602,7.6975,0.0,3.402833333,1032.0,0.0,120.219,1.0,7,-0.25881904510252074,0.9659258262890683,120.44800000000001,120.56375,8.742916666500001,8.94833333325,2.4470833334999997,2.5986875,0.323854905783371,0.27258928200986143,0.4955640022458772,0.5599210428889245,0.02922708005333179,0.3055664241357231,-0.4580000000000126,-0.6350000000000193
8,2019-01-01 08:00:00,128.088,7.696666667,0.0,66.3175,1033.0,0.0,119.602,1.0,8,0.0,1.0,119.9105,120.24950000000001,8.045,8.456041666499999,2.9352916664999995,2.8383333332499996,0.4362848839920135,0.4710601518560557,0.49143921292466114,0.583012758978857,0.6612037657388183,0.4737058146240639,-0.6169999999999902,-0.1589999999999776
9,2019-01-01 09:00:00,128.227,8.685,0.0,216.0666667,1033.083333,0.0,128.088,1.0,9,0.25881904510252074,0.9659258262890683,123.845,122.1465,7.6970833335,8.22,34.8601666665,18.653624999999998,6.000508145149048,3.985414616657421,0.0005892554260759674,0.6681694864722598,44.48738743632694,31.77911508251958,8.48599999999999,9.10299999999998
10,2019-01-01 10:00:00,129.57,9.961666667,0.0,349.3166667,1033.583333,0.0,128.227,1.0,10,0.49999999999999994,0.8660254037844387,128.1575,124.03399999999999,8.190833333499999,8.11791666675,141.19208335000002,72.06368750825,0.0982878425869915,4.768403436511353,0.6988572018370087,0.5003935949893847,105.88865125060472,100.54482267577106,0.13900000000001,-8.34699999999998
11,2019-01-01 11:00:00,130.864,11.29083333,0.0,441.9833333,1033.0,0.0,129.57,1.0,11,0.7071067811865476,0.7071067811865476,128.8985,126.37174999999999,9.323333333499999,8.5102083335,282.6916667,158.77591668325,0.9496444071337928,4.5623745553530775,0.9027396575505252,1.073875892741865,94.22197859310737,155.21744027843067,1.3429999999999893,1.2039999999999793
12,2019-01-01 12:00:00,130.828,12.48083333,0.0,481.325,1032.333333,0.0,130.864,1.0,12,0.8660254037844386,0.5000000000000001,130.21699999999998,129.18725,10.626249998499999,9.408541666,395.65,268.421041675,0.9149961748558004,1.3023592374353568,0.9398627607343857,1.5602347825177296,65.52522834281277,163.55915684027838,1.2940000000000111,-0.04899999999997817
13,2019-01-01 13:00:00,131.98,14.08083333,0.0,463.5666667,1031.75,0.0,130.828,1.0,13,0.9659258262890683,0.25881904510252074,130.846,129.87225,11.885833329999999,10.60458333175,461.65416665,372.172916675,0.025455844139191185,1.2510300755776609,0.841457069611973,1.64209166627779,27.818759306750312,117.86891165997466,-0.036000000000001364,-1.3300000000000125
14,2019-01-01 14:00:00,130.628,15.055,0.0,388.4333333,1031.0,0.0,131.98,1.0,14,1.0,6.123233995736766e-17,131.404,130.8105,13.28083333,11.95354166425,472.44583335,434.047916675,0.8145870119274862,0.9848416116309432,1.1313708498984563,1.7521562594788598,12.557037898999427,58.733394164069196,1.1519999999999868,1.1879999999999882
15,2019-01-01 15:00:00,132.736,15.81416667,0.0,265.3333333,1031.5,0.0,130.628,1.0,15,0.9659258262890683,-0.25881904510252063,131.30399999999997,131.075,14.567916664999998,13.2268749975,426.0,443.827083325,0.9560083681646981,0.6121993139491726,0.6888398583628694,1.6709399915770025,53.12728954028946,40.28073097139936,-1.3520000000000039,-2.5039999999999907
16,2019-01-01 16:00:00,132.29,15.7225,0.0,116.13,1032.0,0.0,132.736,1.0,16,0.8660254037844387,-0.4999999999999998,131.682,131.543,15.434583335,14.3577083325,326.8833333,399.664583325,1.490581094741601,0.9937585219759527,0.5368119004077389,1.4383794238026821,87.044844764064,98.18846779128944,2.108000000000004,3.460000000000008
17,2019-01-01 17:00:00,132.16,14.49,0.0,7.204833333,1032.0,0.0,132.29,1.0,17,0.7071067811865476,-0.7071067811865475,132.51299999999998,131.9085,15.768333335,15.168125,190.73166665,308.365833325,0.31536962441133987,0.9083118040261031,0.06481812396516833,0.7999378978557475,105.50268875206676,151.99179243750845,-0.44599999999999795,-2.554000000000002
18,2019-01-01 18:00:00,129.957,14.13,0.0,1.358916667,1032.083333,0.0,132.16,1.0,18,0.49999999999999994,-0.8660254037844387,132.225,131.9535,15.10625,15.2704166675,61.667416666499996,194.27537498325,0.0919238815611383,0.9174477278478332,0.8715091078123776,0.6206174130899825,77.02172399211096,167.1811725867723,-0.12999999999999545,0.3160000000000025
19,2019-01-01 19:00:00,129.355,13.16083333,0.0,1.024666667,1033.0,0.0,129.957,1.0,19,0.258819045102521,-0.9659258262890682,131.05849999999998,131.78575,14.309999999999999,15.0391666675,4.281874999999999,97.50677082500002,1.5577562389542554,1.2438693326336483,0.25455844122702836,0.8555188494254063,4.133687316788494,123.7085681633473,-2.203000000000003,-2.0730000000000075
20,2019-01-01 20:00:00,123.116,12.58666667,0.0,2.354083333,1033.0,0.0,129.355,1.0,20,1.2246467991473532e-16,-1.0,129.656,130.9405,13.645416664999999,14.375833332500001,1.191791667,31.429604166750014,0.42567828227489396,1.5043728482881262,0.6853043244569407,1.05880501427577,0.23635044176070602,56.53819666776342,-0.6020000000000039,1.600999999999999
21,2019-01-01 21:00:00,122.932,13.02583333,0.0,1.394,1033.0,0.0,123.116,1.0,21,-0.2588190451025208,-0.9659258262890683,126.2355,128.647,12.87375,13.591875000000002,1.689375,2.985625000000014,4.411639207822804,3.879454171229075,0.4059971388171632,0.8741563054793069,0.9400395395884402,2.8689197397063406,-6.23899999999999,-5.636999999999986
22,2019-01-01 22:00:00,121.853,12.035,0.0,0.9255,1033.0,0.0,122.932,1.0,22,-0.4999999999999997,-0.8660254037844388,123.024,126.34,12.806249999999999,13.2258333325,1.8740416665000001,1.5329166667500143,0.13010764773247316,3.837601421026784,0.3105377233569575,0.6507115045328922,0.6788814353202787,0.5721907013171522,-0.1839999999999975,6.054999999999993
23,2019-01-01 23:00:00,121.396,11.66083333,0.0,0.8445833333,1033.0,0.0,121.853,1.0,23,-0.7071067811865471,-0.7071067811865479,122.3925,124.314,12.530416664999999,12.702083332499999,1.1597499999999998,1.4245625000000142,0.7629682168991515,3.406529514525537,0.7006249666686089,0.5078014046092572,0.3312795270922857,0.651644867839761,-1.0790000000000077,-0.8950000000000102
24,2019-01-02 00:00:00,139.663,11.49833333,0.0,1.186333333,1032.916667,0.0,121.396,0.0,0,-0.8660254037844387,-0.4999999999999998,121.6245,122.32424999999999,11.847916665,12.327083332499999,0.8850416666500001,1.3795416665750142,0.3231477989991539,0.8326569421639093,0.2645757896508903,0.6013420565893758,0.057216724351102366,0.6933673283649398,-0.45699999999999363,0.6220000000000141
25,2019-01-02 01:00:00,137.298,11.14416667,0.0,0.8446666667,1032.833333,0.0,139.663,0.0,1,-0.9659258262890683,-0.25881904510252063,130.5295,126.461,11.579583329999998,12.0549999975,1.01545833315,1.0876041665750142,12.916719571934706,8.824861358684354,0.11490485194259342,0.6851186028386271,0.24165374240428417,0.2509732662197345,18.26700000000001,18.724000000000004
26,2019-01-02 02:00:00,134.563,10.79083333,0.0,1.22775,1032.75,0.0,137.298,0.0,2,-1.0,6.123233995736766e-17,138.4805,130.0525,11.32125,11.5845833325,1.0154999998499998,0.9502708332500143,1.6723075375072434,9.781372994966844,0.2504336469560922,0.36972743835581584,0.24159481679208045,0.16192712909165807,-2.365000000000009,-20.63200000000002
27,2019-01-02 03:00:00,129.557,10.44833333,0.0,2.451,1032.166667,0.0,134.563,0.0,3,-0.9659258262890683,0.25881904510252074,135.9305,133.23000000000002,10.9675,11.273541665000002,1.0362083333499998,1.0258333332500142,1.933937046545902,8.15991335738313,0.24984440073320247,0.38741508852121387,0.27088082286613757,0.20992340951168262,-2.7350000000000136,-0.37000000000000455
28,2019-01-02 04:00:00,131.393,10.28083333,0.0,2.940333333,1031.916667,0.0,129.557,0.0,4,-0.8660254037844386,0.5000000000000001,132.06,135.27025,10.61958333,10.970416665,1.839375,1.4274374999250143,3.539776546620035,4.3416375846754285,0.2421840725563068,0.4522927710811193,0.8649683701271014,0.7036354056739573,-5.006,-2.2709999999999866
29,2019-01-02 05:00:00,136.894,10.50916667,0.0,3.145666667,1031.0,0.0,131.393,0.0,5,-0.7071067811865476,0.7071067811865476,130.475,133.20274999999998,10.364583329999999,10.666041665,2.6956666665,1.8659374999250142,1.2982480502587421,3.4248134134090322,0.11844038584858353,0.3829529390328646,0.34601091812626894,0.9911108136465331,1.8360000000000127,6.842000000000013
30,2019-01-02 06:00:00,150.153,10.19166667,0.0,3.171083333,1031.0,0.0,136.894,0.0,6,-0.49999999999999994,0.8660254037844387,134.14350000000002,133.10174999999998,10.395,10.507291665,3.043,2.441187500000014,3.8897944033074494,3.2660623973422664,0.16145605308485284,0.21225680530254876,0.14519259311630786,0.8598380294572789,5.501000000000005,3.664999999999992
31,2019-01-02 07:00:00,172.204,9.485833333,0.0,5.010583333,1031.0,0.0,150.153,0.0,7,-0.25881904510252074,0.9659258262890683,143.5235,136.99925,10.35041667,10.357500000000002,3.158375,2.927020833250014,9.375528811752726,9.306795738419636,0.22450640302664326,0.1467786817577476,0.017972298832129696,0.3337391998455131,13.258999999999986,7.757999999999981
32,2019-01-02 08:00:00,268.323,9.899166667,0.0,67.535,1031.666667,0.0,172.204,0.0,8,0.0,1.0,161.17849999999999,147.661,9.8387500015,10.11687500075,4.090833333,3.5669166665000143,15.592411631944978,18.15805630200172,0.49909953898019616,0.4414304277835053,1.3007229240194929,0.9679730897730967,22.051000000000016,8.79200000000003
33,2019-01-02 09:00:00,312.042,10.32,0.0,218.0333333,1032.0,0.0,268.323,0.0,9,0.25881904510252074,0.9659258262890683,220.26349999999996,181.89350000000002,9.692499999999999,10.021458335,36.2727916665,19.715583333250013,67.96639670086999,59.43163921963894,0.29227080336178923,0.4353847693560836,44.2114390149696,31.891567610368714,96.11899999999997,74.06799999999996
34,2019-01-02 10:00:00,337.365,12.59333333,0.0,348.025,1032.0,0.00875,312.042,0.0,10,0.49999999999999994,0.8660254037844387,290.18249999999995,225.6805,10.109583333499998,9.9741666675,142.78416665,73.43749999150002,30.914001366695626,77.11642885274178,0.2975741035135771,0.37013573664019084,106.41839203370338,100.93299221058207,43.718999999999994,-52.39999999999998
35,2019-01-02 11:00:00,343.284,12.57416667,0.0,436.475,1031.25,0.0,337.365,0.0,11,0.7071067811865476,0.7071067811865476,324.70349999999996,272.4835,11.456666665,10.5745833325,283.02916665,159.65097915825,17.90606501998895,72.68143239507583,1.6074894135403812,1.388251713371835,91.91798902131154,154.15606447200818,25.323000000000036,-18.395999999999958
36,2019-01-02 12:00:00,336.935,12.99166667,0.0,473.125,1030.333333,0.01575,343.284,0.0,12,0.8660254037844386,0.5000000000000001,340.32449999999994,315.25350000000003,12.583749999999998,11.34666666675,392.25,267.51708332500004,4.185365037852267,34.095028596556006,0.013552875256733281,1.4387766471473231,62.54359479595005,160.69617027385237,5.918999999999983,-19.404000000000053
37,2019-01-02 13:00:00,345.098,15.01333333,0.0,457.0416667,1029.166667,0.0,336.935,0.0,13,0.9659258262890683,0.25881904510252074,340.10949999999997,332.4065,12.782916669999999,12.119791667500001,454.8,368.914583325,4.4894209537618455,13.881965530859441,0.2952170811452914,1.2151974346317749,25.915463530486416,113.46915461257221,-6.3489999999999895,-12.267999999999972
38,2019-01-02 14:00:00,347.297,14.22833333,0.0,386.5416667,1029.0,0.0,345.098,0.0,14,1.0,6.123233995736766e-17,341.01649999999995,340.67050000000006,14.0025,13.293125,465.08333335,428.666666675,5.772112654832385,4.135755835793647,1.4295342045847363,1.1628418185642577,11.372634040512104,55.814372407985104,8.163000000000011,14.512
39,2019-01-02 15:00:00,339.801,13.98833333,0.0,266.35,1029.0,0.0,347.297,0.0,15,0.9659258262890683,-0.25881904510252063,346.1975,343.1535,14.62083333,13.701875000000001,421.7916667,438.29583335000007,1.554927811854045,4.458566473651326,0.5550788232313821,1.1214875945376404,49.851028073651435,37.622184577914375,2.1990000000000123,-5.963999999999999
40,2019-01-02 16:00:00,320.423,13.29333333,0.0,115.0966667,1029.0,0.0,339.801,0.0,16,0.8660254037844387,-0.4999999999999998,343.549,342.28275,14.108333329999999,14.055416665,326.44583335000004,395.76458335,5.300472431781639,4.754851864145486,0.16970562748458312,0.8333804125001104,84.98834256568335,94.11466691104603,-7.496000000000038,-9.69500000000005
41,2019-01-02 17:00:00,286.673,12.085,0.0,10.76683333,1028.916667,0.0,320.423,0.0,17,0.7071067811865476,-0.7071067811865475,330.11199999999997,338.15475000000004,13.64083333,14.13083333,190.72333335000002,306.257500025,13.702315205835657,12.23266872967501,0.49143921292458675,0.7094657614477473,106.95225765349913,149.79595576909182,-19.377999999999986,-11.881999999999948
42,2019-01-02 18:00:00,225.352,11.01083333,0.0,4.197833333,1029.0,0.0,286.673,0.0,18,0.49999999999999994,-0.8660254037844387,303.548,323.54850000000005,12.689166664999998,13.3987499975,62.931750015,194.6887916825,23.864853865047515,27.066007333922972,0.8544206915766845,0.9613998025867634,73.77233265598977,165.4338211626763,-33.75,-14.372000000000014
43,2019-01-02 19:00:00,199.13,10.74583333,0.0,4.29725,1028.25,0.0,225.352,0.0,19,0.258819045102521,-0.9659258262890682,256.0125,293.06225,11.547916664999999,12.5943749975,7.4823333315000005,99.10283334075002,43.36049492914111,50.19502585831236,0.7595505364815313,1.3164003550217485,4.644984443497263,122.52567810523152,-61.321,-27.570999999999998
44,2019-01-02 20:00:00,167.103,10.4725,0.0,3.925583333,1028.25,0.0,199.13,0.0,20,1.2246467991473532e-16,-1.0,212.24099999999999,257.8945,10.87833333,11.783749997500001,4.2475416665,33.589645840750016,18.541754016275537,55.528659690289594,0.1873832970142678,1.1610720025536327,0.07029819967562204,54.42486661086914,-26.22200000000001,35.09899999999999
45,2019-01-02 21:00:00,143.813,10.11,0.0,2.889833333,1028.083333,0.0,167.103,0.0,21,-0.2588190451025208,-0.9659258262890683,183.11649999999997,219.5645,10.609166665,11.078541665,4.1114166665,5.796874999000014,22.646508881063042,50.684723868900285,0.1932758511671377,0.7060510214363599,0.262808020650815,3.317028172829827,-32.02699999999999,-5.804999999999978
46,2019-01-02 22:00:00,139.516,10.15,0.0,3.962833333,1028.0,0.0,143.813,0.0,22,-0.4999999999999997,-0.8660254037844388,155.45799999999997,183.8495,10.291249999999998,10.584791665,3.407708333,3.8276249997500145,16.468516933836664,35.773909398704,0.2563262081800014,0.38534939183551836,0.7323858486406164,0.6446319093968625,-23.29000000000002,8.736999999999966
47,2019-01-02 23:00:00,136.982,9.993333333,0.0,3.355833333,1028.0,0.0,139.516,0.0,23,-0.7071067811865471,-0.7071067811865479,141.66449999999998,162.39050000000003,10.129999999999999,10.3695833325,3.4263333329999996,3.768874999750014,3.038437838768964,27.327426839471904,0.02828427124635234,0.29875087028704617,0.7587255762388884,0.609390878722457,-4.296999999999997,18.993000000000023
48,2019-01-03 00:00:00,128.72,9.7075,0.0,4.073833333,1027.583333,0.0,136.982,0.0,0,-0.8660254037844387,-0.4999999999999998,138.24899999999997,146.85350000000003,10.0716666665,10.18145833325,3.659333333,3.533520833000014,1.7918085835442288,13.790966959089351,0.11078006262131068,0.2050952523630296,0.4292138162256731,0.511184464932921,-2.533999999999992,1.7630000000000052
49,2019-01-03 01:00:00,126.725,9.424166667,0.0,3.33825,1027.0,0.0,128.72,0.0,1,-0.9659258262890683,-0.25881904510252063,132.85099999999997,137.25775,9.8504166665,9.990208333250001,3.714833333,3.570583333000014,5.842116226168577,6.351908079469519,0.20211468805329721,0.19984759818261294,0.5077026689303488,0.552768411329525,-8.262,-5.728000000000009
50,2019-01-03 02:00:00,126.748,8.835833333,0.0,3.315,1027.0,0.0,126.725,0.0,2,-1.0,6.123233995736766e-17,127.72249999999997,132.98575,9.565833333499999,9.818750000000001,3.7060416665,3.682687499750014,1.4106780284889955,6.218461566177878,0.20034692110032604,0.32056121196164195,0.5201359629295933,0.39027664888872393,-1.9950000000000045,6.266999999999996
51,2019-01-03 03:00:00,125.278,8.150833333,0.0,1.939083333,1027.0,0.0,126.748,0.0,3,-0.9659258262890683,0.25881904510252074,126.73649999999998,129.79375000000002,9.129999999999999,9.49020833325,3.326625,3.520729166500014,0.016263457857355657,4.882543625000433,0.41601449006941077,0.4942733981802272,0.01644023385009478,0.3691151540065774,0.023000000000010346,2.018000000000015
52,2019-01-03 04:00:00,124.57,6.75425,0.0,3.77675,1027.0,0.0105,125.278,0.0,4,-0.8660254037844386,0.5000000000000001,126.01299999999998,126.86775000000003,8.493333332999999,9.029583333249999,2.6270416665,3.166541666500014,1.0394469683737617,1.4133709999028985,0.48436814511271525,0.6892042851160961,0.9729200056034012,0.8909462678988842,-1.4699999999999989,-1.4930000000000092
53,2019-01-03 05:00:00,128.315,5.8405,0.0,3.576083333,1027.0,0.0,124.57,0.0,5,-0.7071067811865476,0.7071067811865476,124.92399999999998,125.83025,7.452541666499998,8.29127083325,2.8579166664999995,3.092270833250014,0.5006316011412943,1.0856722571906838,0.9875335452563734,1.1492253941363204,1.2994265618112266,0.7975937086710024,-0.7080000000000126,0.7619999999999862
54,2019-01-03 06:00:00,140.763,5.3895,0.0,2.634083333,1027.0,0.0,128.315,0.0,6,-0.49999999999999994,0.8660254037844387,126.44249999999997,126.22775000000001,6.297374999999999,7.3953541665,3.6764166664999998,3.1517291665000142,2.6481148955552247,1.6610672021424593,0.6461188213091476,1.3508410998981921,0.141892761131253,0.8302398816411614,3.7450000000000045,4.453000000000017
55,2019-01-03 07:00:00,171.801,4.25825,0.0,3.404833333,1027.583333,0.0,140.763,0.0,7,-0.25881904510252074,0.9659258262890683,134.539,129.7315,5.614999999999998,6.533770833249999,3.1050833329999996,2.9814999997500142,8.802065212213682,7.531604720555833,0.3189051583150062,1.2183981805538342,0.6660945879070576,0.8550404961600696,12.448000000000008,8.703000000000003
56,2019-01-03 08:00:00,243.202,3.686916667,0.0,33.02358333,1028.0,0.0,171.801,0.0,8,0.0,1.0,156.28199999999998,141.36225000000002,4.823874999999999,5.560625,3.0194583329999998,3.3479374997500146,21.947180274469495,21.440514567442044,0.7999145462172289,1.0373901648689456,0.5450025516353871,0.49958502396777793,31.037999999999982,18.589999999999975
57,2019-01-03 09:00:00,274.849,3.586666667,0.0,124.2625,1029.0,0.0,243.202,0.0,9,0.25881904510252074,0.9659258262890683,207.50149999999996,171.02025000000003,3.9725833334999994,4.79379166675,18.2142083315,10.659645832250014,50.48813128350135,51.47832605006387,0.40399367408210396,0.9937209358594133,20.943618973148627,14.914920001041336,71.40100000000001,40.36300000000003
58,2019-01-03 10:00:00,292.781,3.7025,0.0,248.8416667,1029.0,0.0,274.849,0.0,10,0.49999999999999994,0.8660254037844387,259.02549999999997,207.65375,3.636791666999999,4.2303333335,78.643041665,40.83124999900002,22.377808304212287,62.0179324033246,0.0708874548133275,0.8274569781337957,64.51565668547158,57.39190808615945,31.64699999999999,-39.75400000000002
59,2019-01-03 11:00:00,297.739,5.44275,0.0,436.4,1028.75,0.0,292.781,0.0,11,0.7071067811865476,0.7071067811865476,283.81499999999994,245.65825,3.644583333499999,3.8085833335,186.55208335,102.38314584075002,12.67983880024018,53.334104144690215,0.08190653525119958,0.30414008242692414,88.09077356813945,110.35738871090521,17.932000000000016,-13.714999999999975
60,2019-01-03 12:00:00,278.992,7.8085,0.0,473.5916667,1027.666667,0.07516666667,297.739,0.0,12,0.8660254037844386,0.5000000000000001,295.26,277.14275,4.5726249999999995,4.1047083335,342.62083335,210.63193750750003,3.5058354211340967,24.671144931883155,1.2305425759598545,0.8935032344008698,132.6237693444767,174.58103052315818,4.95799999999997,-12.974000000000046
61,2019-01-03 13:00:00,272.539,8.758333333,0.0,457.1166667,1027.0,0.5048333333,278.992,0.0,13,0.9659258262890683,0.25881904510252074,288.3655,286.09025,6.625624999999999,5.135104166750001,454.99583335,320.77395835000004,13.256130826907084,10.911925689353888,1.6728378675920514,1.9741415542944674,26.298479727200213,163.82271040961484,-18.746999999999957,-23.704999999999927
62,2019-01-03 14:00:00,286.936,8.355833333,0.0,381.6166667,1027.0,0.9399166667,272.539,0.0,14,1.0,6.123233995736766e-17,275.7655,285.51275000000004,8.283416666499999,6.428020833250001,465.3541667,403.98750002500003,4.562960059004966,11.735232091866848,0.6716335907612652,2.2902184396293714,11.649584220049011,104.54384745620558,-6.453000000000031,12.293999999999926
63,2019-01-03 15:00:00,287.275,8.859166667,0.0,258.4333333,1027.083333,0.6411666667,286.936,0.0,15,0.9659258262890683,-0.25881904510252063,279.73749999999995,284.05150000000003,8.557083332999998,7.5913541665,419.3666667,437.18125002500005,10.180216328746395,10.859775826414738,0.28461047942745826,1.4843540624758225,53.38656197958448,40.04652524308617,14.396999999999991,20.850000000000023
64,2019-01-03 16:00:00,259.856,8.2825,0.0,112.475,1027.5,0.6289166667,287.275,0.0,16,0.8660254037844387,-0.4999999999999998,287.10549999999995,281.4355,8.607499999999998,8.44545833325,320.025,392.68958335,0.23970919898012177,7.05865107509804,0.35591041366853277,0.4770722900670384,87.10377037630339,98.05329557606949,0.33899999999999864,-14.057999999999993
65,2019-01-03 17:00:00,239.038,7.250833333,0.0,11.7975,1027.916667,0.1205833333,259.856,0.0,17,0.7071067811865476,-0.7071067811865475,273.56549999999993,276.6515,8.5708333335,8.56395833325,185.45416665,302.41041667499996,19.388160833355826,13.135589937265234,0.4077649107198552,0.2872074801303157,103.20812724711628,150.7946729933324,-27.418999999999983,-27.75799999999998
66,2019-01-03 18:00:00,210.474,7.2075,0.0,2.51175,1028.0,0.29875,239.038,0.0,18,0.49999999999999994,-0.8660254037844387,249.44699999999997,268.27625,7.766666666499999,8.187083333250001,62.13625,191.08062500000003,14.72054897074384,23.344625682370335,0.7294984961597683,0.6747446364322326,71.18974296290858,162.44142913006644,-20.817999999999984,6.600999999999999
